company,Revenue_Growth,returnOnEquity,Profit_Margin,Debt_to_Equity,R_and_D_to_Revenue,Capex_to_Revenue,sector,cluster
obs_1046,-0.0061,0.0304,0.02,0.3481,0.0,-0.0522,Consumer_Defensive,3
obs_1049,-0.0126,0.1283,0.079,0.8126,0.0447,0.0071,Technology,3
obs_1050,-0.0309,0.1091,0.124,0.0,0.0,0.0269,Industrials,3
obs_1051,0.1798,0.0682,0.024,1.8308,0.0,0.0354,Sector_Base,3
obs_1052,-0.0076,-0.0219,-0.006,0.3075,0.0,0.0177,Industrials,3
obs_1053,0.014,0.0916,0.025,0.0,0.0,0.0238,Consumer_Cyclical,3
obs_1054,0.0788,-0.0556,-0.004,3.1817,0.0,0.0279,Consumer_Defensive,3
obs_1055,-0.002,0.0264,0.004,0.9007,0.0,0.015,Industrials,3
obs_1056,0.2429,0.0439,0.034,0.1332,0.0,0.0158,Consumer_Cyclical,3
obs_1057,0.1035,0.1553,0.084,0.9899,0.0,0.0185,Consumer_Cyclical,3
obs_1058,0.4314,0.0666,0.04,0.0794,0.0,0.0257,Industrials,3
obs_1059,0.3962,0.1278,0.047,0.7455,0.0,0.0262,Sector_Base,3
obs_1060,0.0992,0.0539,0.028,0.2102,0.0106,0.0535,Technology,3
obs_1061,0.1787,0.1083,0.079,0.124,0.0,0.048,Technology,3
obs_1062,0.0171,0.0804,0.06,0.1064,0.0,0.026,Healthcare,3
obs_1063,-0.0827,0.1068,0.05,0.5466,0.0,0.0043,Industrials,3
obs_1065,0.1259,0.1345,0.071,0.1308,0.0,0.0091,Consumer_Cyclical,3
obs_1066,-0.0768,0.1444,0.036,1.0494,0.0,0.0059,Industrials,3
obs_1067,0.1057,0.1448,0.073,0.1681,0.0,0.025,Industrials,3
obs_1068,0.1302,0.103,0.058,0.2556,0.0226,0.0204,Sector_Base,3
obs_1070,0.0029,0.2422,0.325,0.0,0.0,0.0054,Financial_Services,3
obs_1071,0.0411,0.053,0.03,1.4372,0.0,0.0091,Financial_Services,3
obs_1072,0.0578,0.1367,0.069,0.0841,0.0,0.0149,Sector_Base,3
obs_1074,-0.0417,0.03,0.063,0.3502,0.0,-0.0919,Industrials,3
obs_1075,0.1095,0.1457,0.075,0.0,0.0376,0.0328,Consumer_Cyclical,3
obs_1076,0.1407,0.1106,0.033,0.1323,0.0,0.0215,Industrials,3
obs_1077,0.1571,0.1483,0.047,0.0696,0.0,0.0185,Consumer_Cyclical,3
obs_1078,0.1228,0.1141,0.146,0.0,0.0,0.0073,Financial_Services,3
obs_1080,0.1924,0.0283,0.023,0.0,0.0,0.0321,Technology,3
obs_1081,0.1699,-0.0079,-0.003,1.4677,0.0,0.0408,Energy,3
obs_1082,0.2981,0.1125,0.049,0.7787,0.0,0.0141,Consumer_Cyclical,3
obs_1086,-0.0787,-0.0206,-0.007,1.0936,0.0,0.0281,Consumer_Defensive,3
obs_1087,0.1471,0.1497,0.062,0.296,0.0297,0.0231,Industrials,3
obs_1088,0.1789,-0.1037,-0.051,0.5611,0.0,0.0491,Industrials,3
obs_1089,0.0765,0.2085,0.064,0.0,0.0,0.0496,Financial_Services,3
obs_1090,-0.0356,0.034,0.024,0.4307,0.0,0.0157,Consumer_Cyclical,3
obs_1091,0.2541,-0.0588,-0.034,3.0239,0.0,0.0737,Industrials,3
obs_1092,0.2882,0.1019,0.075,0.179,0.0,0.0281,Consumer_Cyclical,3
obs_1093,0.1069,0.1085,0.061,0.0,0.0,0.0203,Technology,3
obs_1094,0.0421,0.0992,0.037,0.0,0.0,0.0695,Consumer_Defensive,3
obs_1095,-0.0152,-0.2086,-0.158,0.1092,0.0,0.0993,Energy,3
obs_1096,0.0096,0.0432,0.018,0.0,0.0,0.0342,Consumer_Cyclical,3
obs_1098,0.0458,0.1278,0.064,0.0,0.0,0.0247,Consumer_Cyclical,3
obs_1099,0.0269,0.0089,0.003,0.7453,0.0,0.0,Consumer_Cyclical,3
obs_1100,0.0162,-0.0713,-0.027,1.6331,0.0,0.104,Consumer_Cyclical,3
obs_1101,0.2517,-0.0008,0.0,0.0,0.019,0.0101,Industrials,3
obs_1103,0.2849,0.0601,0.048,0.0,0.0401,0.0473,Technology,3
obs_1104,0.1251,-0.0398,-0.007,0.577,0.0,0.0067,Industrials,3
obs_1105,0.086,0.074,0.038,0.0,0.0,0.0306,Consumer_Defensive,3
obs_1106,0.0969,-0.0374,-0.012,0.5515,0.0,0.0691,Consumer_Cyclical,3
obs_1107,0.1914,0.1344,0.133,0.0,0.0306,0.0375,Energy,3
obs_1110,0.1202,0.0221,0.015,0.0,0.0236,0.0005,Technology,3
obs_1111,0.1549,-0.0667,-0.021,0.9861,0.0,0.0297,Industrials,3
obs_1112,0.0524,0.0757,0.028,0.3145,0.0,0.0549,Consumer_Cyclical,3
obs_1113,0.0489,0.0813,0.047,0.3349,0.0,0.0369,Consumer_Cyclical,3
obs_1114,0.1332,-0.0051,-0.003,0.2791,0.0,0.0238,Industrials,3
obs_1115,0.1128,0.1066,0.063,0.1422,0.0359,0.0222,Technology,3
obs_1118,-0.0332,0.1246,0.14,0.0,0.0,0.0115,Financial_Services,3
obs_1119,0.0977,-0.0551,-0.012,0.7491,0.0,0.0134,Technology,3
obs_1120,0.0519,0.0879,0.033,0.8407,0.0,0.0235,Consumer_Defensive,3
obs_1121,0.3101,0.0907,0.012,1.9144,0.001,0.1039,Industrials,3
obs_1122,0.1318,-0.0801,-0.02,1.0851,0.0,0.0233,Sector_Base,3
obs_1123,0.0081,0.0408,0.052,0.8034,0.0,0.08,Healthcare,3
obs_1125,0.1143,-0.0305,-0.018,0.3113,0.0,0.05,Industrials,3
obs_1126,0.0625,0.1045,0.032,0.4142,0.0,0.0462,Consumer_Cyclical,3
obs_1127,0.1151,0.1174,0.038,0.6472,0.0,0.021,Technology,3
obs_1128,-0.0058,0.0083,0.005,0.2142,0.0676,0.0499,Consumer_Cyclical,3
obs_1130,0.0552,0.1025,0.13,0.0,0.0,0.0264,Industrials,3
obs_1132,0.0384,0.1224,0.097,0.0026,0.0,0.093,Consumer_Cyclical,3
obs_1133,0.0394,0.0672,0.054,0.0,0.0,0.053,Industrials,3
obs_1134,-0.0121,0.0912,0.054,1.1236,0.0475,0.2418,Consumer_Cyclical,3
obs_1135,0.0647,0.0566,0.03,0.3836,0.0165,0.0295,Consumer_Defensive,3
obs_1136,0.0059,0.1095,0.147,0.0,0.0,-0.0841,Consumer_Cyclical,3
obs_1137,0.0911,0.0837,0.043,0.1623,0.0202,0.057,Technology,3
obs_1138,0.0946,0.0811,0.065,0.0487,0.0089,0.0186,Healthcare,3
obs_1140,-0.0088,0.1593,0.116,0.0,0.0,0.016,Consumer_Cyclical,3
obs_1141,0.0792,0.1047,0.027,0.2572,0.0,0.0272,Consumer_Cyclical,3
obs_1142,0.5582,0.0574,0.032,0.0,0.0,0.0029,Sector_Base,3
obs_1143,0.1507,0.146,0.14,0.4777,0.0076,0.0101,Sector_Base,3
obs_1144,0.1162,0.0324,0.08,0.7709,0.0,0.0,Real_Estate,3
obs_1145,0.0807,0.0299,0.026,0.7103,0.004,0.1193,Sector_Base,3
obs_1146,0.2339,0.0964,0.071,0.0064,0.0,0.0189,Technology,3
obs_1147,0.1233,0.0858,0.024,0.7084,0.0,0.0042,Industrials,3
obs_1149,0.0563,0.0106,0.008,0.2251,0.0372,0.0298,Sector_Base,3
obs_1150,-0.0576,0.0001,0.0,0.1194,0.0,0.0354,Technology,3
obs_1151,0.2575,0.0857,0.042,0.0,0.0,0.0392,Consumer_Cyclical,3
obs_1152,0.1754,0.0426,0.012,0.2544,0.0,0.0042,Consumer_Defensive,3
obs_1153,-0.0459,-0.0112,-0.003,0.2964,0.0139,0.0078,Technology,3
obs_1154,0.1138,0.0053,0.005,0.0203,0.0,0.0094,Healthcare,3
obs_1155,0.143,0.0627,0.018,0.1617,0.0,0.0072,Industrials,3
obs_1157,0.0051,-0.1642,-0.025,1.2233,0.0,0.0089,Consumer_Defensive,3
obs_1159,0.1056,0.1356,0.051,0.4183,0.0131,0.0283,Industrials,3
obs_1160,-0.0127,0.056,0.154,0.1023,0.0,0.1598,Real_Estate,3
obs_1161,-0.0267,-0.2687,-0.056,1.4609,0.0055,0.0406,Healthcare,3
obs_1162,0.0666,-0.0071,-0.002,0.0127,0.0,-0.0006,Consumer_Defensive,3
obs_1163,0.0092,0.0079,0.001,0.7092,0.0,0.0123,Technology,3
obs_1164,0.1017,0.1019,0.067,0.1801,0.0,0.0325,Consumer_Defensive,3
obs_1165,0.3703,0.0399,0.012,0.3513,0.0,0.0084,Technology,3
obs_1166,0.0141,0.0625,0.031,0.0697,0.0,0.0565,Sector_Base,3
obs_1168,0.0169,0.0977,0.045,0.0119,0.0,0.0226,Industrials,3
obs_1169,0.1021,0.0188,0.013,0.056,0.0,0.0285,Industrials,3
obs_1170,0.0749,0.2445,0.107,0.0868,0.0363,0.031,Healthcare,3
obs_1171,0.2179,0.1721,0.045,1.5864,0.0,0.0918,Industrials,3
obs_1172,-0.0039,0.0964,0.283,1.0987,0.0,0.0,Real_Estate,3
obs_1173,-0.0058,0.1516,0.078,0.1293,0.0,0.0143,Consumer_Defensive,3
obs_1174,0.0801,0.1718,0.098,0.0,0.0,0.0178,Financial_Services,3
obs_1175,0.0449,-0.0413,-0.017,0.2386,0.0,0.0266,Industrials,3
obs_1176,0.0565,0.074,0.11,0.1081,0.0,0.0474,Consumer_Cyclical,3
obs_1177,-0.0844,-0.1623,-0.064,0.6682,0.0,-0.0062,Industrials,3
obs_1178,0.5523,-0.0139,-0.002,2.9077,0.0,0.0202,Technology,3
obs_1179,0.0097,0.1262,0.078,1.0914,0.0,-0.0026,Financial_Services,3
obs_1180,-0.0601,-0.0931,-0.097,0.2367,0.0357,0.059,Healthcare,3
obs_1181,0.1547,0.111,0.073,0.0994,0.0,0.039,Technology,3
obs_1182,0.1892,0.0812,0.048,0.4298,0.0,0.0291,Industrials,3
obs_1184,0.0787,0.1093,0.168,0.0,0.0,0.0006,Technology,3
obs_1185,-0.0459,0.0132,0.018,0.0,0.0,0.0385,Industrials,3
obs_1186,0.0781,0.1153,0.038,0.445,0.0,0.0378,Technology,3
obs_1187,0.2629,0.045,0.042,0.1972,0.0,0.0601,Sector_Base,3
obs_1188,0.0915,-0.0547,-0.017,0.2841,0.0,0.0707,Industrials,3
obs_1190,0.2421,-0.081,-0.044,0.7287,0.0,0.0138,Industrials,3
obs_1191,0.0636,0.0328,0.011,0.1005,0.0,0.0057,Industrials,3
obs_1193,0.1068,0.0601,0.08,0.1756,0.0,0.228,Consumer_Defensive,3
obs_1194,0.1186,0.0109,0.031,0.196,0.0,0.0416,Consumer_Cyclical,3
